,results,full_text,entities,created_at,favourite,retweets
235,1309264905036419072,The FIRST PILLAR of the America First Healthcare Plan—more CHOICE for American Patients! https://t.co/7NlMoXirFL,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309245978558500867, 'id_str': '1309245978558500867', 'indices': [89, 112], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1309245978558500867/img/QCQo5wlMz6k8kzMB.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1309245978558500867/img/QCQo5wlMz6k8kzMB.jpg', 'url': 'https://t.co/7NlMoXirFL', 'display_url': 'pic.twitter.com/7NlMoXirFL', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1309246007222382593/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1309246007222382593, 'source_status_id_str': '1309246007222382593', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-24 22:54:12,30529,8570
236,1309262005660835841,https://t.co/HjIatyWpL2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309250759700160512, 'id_str': '1309250759700160512', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/Eitkp1YWkAUC7ZA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eitkp1YWkAUC7ZA.jpg', 'url': 'https://t.co/HjIatyWpL2', 'display_url': 'pic.twitter.com/HjIatyWpL2', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1309250791895638017/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1309250791895638017, 'source_status_id_str': '1309250791895638017', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-24 22:42:41,25153,6658
237,1309260407089983490,"Under The America First Healthcare Plan, we will ensure the highest standard of care anywhere in the world — cutting-edge treatments, state-of-the-art medicine, groundbreaking cures, and true health security for you and your loved ones! https://t.co/H64XPD183Y","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309242704048656386, 'id_str': '1309242704048656386', 'indices': [237, 260], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1309242704048656386/img/IjvIwxjWdvx3m79U.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1309242704048656386/img/IjvIwxjWdvx3m79U.jpg', 'url': 'https://t.co/H64XPD183Y', 'display_url': 'pic.twitter.com/H64XPD183Y', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1309242730162388992/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1309242730162388992, 'source_status_id_str': '1309242730162388992', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-24 22:36:20,38061,10470
238,1309259489007136768,We will always protect patients with pre-existing conditions! https://t.co/rNwt4xPRCt,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309245223143378945, 'id_str': '1309245223143378945', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1309245223143378945/img/t05-Q__FOSKVoV2i.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1309245223143378945/img/t05-Q__FOSKVoV2i.jpg', 'url': 'https://t.co/rNwt4xPRCt', 'display_url': 'pic.twitter.com/rNwt4xPRCt', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1309245250582597633/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1309245250582597633, 'source_status_id_str': '1309245250582597633', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-24 22:32:41,35803,9790
239,1309257146949722118,"It was great to be back in North Carolina delivering The America First Healthcare Plan! We will provide MORE CHOICES, LOWER COSTS, and BETTER CARE! 
https://t.co/dGegvPWm9P","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dGegvPWm9P', 'expanded_url': 'https://www.pscp.tv/w/cjvBpDEyMzE3NDF8MVlxR29SZGF6emFLdsNonzye3HQhxc5yDSh5qdRlY2FYyaT_W3WBZwZzBZqK?t=1s', 'display_url': 'pscp.tv/w/cjvBpDEyMzE3…', 'indices': [149, 172]}]}",2020-09-24 22:23:23,34769,9088
240,1309253968304828416,Up BIG in South Carolina!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 22:10:45,141418,20511
241,1309235056934875136,‘Trump Was Right’: Explosive New FBI Texts Detail Internal Furor Over Handling Of ‘Crossfire Hurricane’ Investigation — Newly disclosed internal FBI notes &amp; text messages detail the extent of the FBI's desire to take down Trump &amp; his associates at any cost.https://t.co/KsHId8YJVD,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KsHId8YJVD', 'expanded_url': 'https://thefederalist.com/2020/09/24/trump-was-right-explosive-new-fbi-texts-detail-internal-furor-over-handling-of-crossfire-hurricane-investigation/', 'display_url': 'thefederalist.com/2020/09/24/tru…', 'indices': [265, 288]}]}",2020-09-24 20:55:36,82253,38250
242,1309228568874872832,On my way to North Carolina! https://t.co/IHrUBG67LI,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309228421650640896, 'id_str': '1309228421650640896', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1309228421650640896/pu/img/sG9oXgoJ5ZioQqaV.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1309228421650640896/pu/img/sG9oXgoJ5ZioQqaV.jpg', 'url': 'https://t.co/IHrUBG67LI', 'display_url': 'pic.twitter.com/IHrUBG67LI', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1309228568874872832/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-09-24 20:29:49,54133,10727
243,1309201382394781696,"Thank you Jacksonville, Florida. See you all TONIGHT! #MAGA https://t.co/thHRd9UwXv","{'hashtags': [{'text': 'MAGA', 'indices': [54, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309201343446421506, 'id_str': '1309201343446421506', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1309201343446421506/pu/img/1T5o3WnwjKs0qfZg.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1309201343446421506/pu/img/1T5o3WnwjKs0qfZg.jpg', 'url': 'https://t.co/thHRd9UwXv', 'display_url': 'pic.twitter.com/thHRd9UwXv', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1309201382394781696/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 624, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 624, 'resize': 'fit'}, 'small': {'w': 680, 'h': 589, 'resize': 'fit'}}}]}",2020-09-24 18:41:48,75676,17253
244,1309196764239495168,https://t.co/WwzdPhDkAZ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WwzdPhDkAZ', 'expanded_url': 'http://vote.donaldjtrump.com', 'display_url': 'vote.donaldjtrump.com', 'indices': [0, 23]}]}",2020-09-24 18:23:26,29325,8040
245,1309178282789793793,"Thank you, I will never let you down! https://t.co/8AGm77ko1M","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309177900147585029, 'id_str': '1309177900147585029', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1309177900147585029/img/EA5ZK1ewP5CXm4Gy.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1309177900147585029/img/EA5ZK1ewP5CXm4Gy.jpg', 'url': 'https://t.co/8AGm77ko1M', 'display_url': 'pic.twitter.com/8AGm77ko1M', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1309178282789793793/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-09-24 17:10:00,173672,52149
246,1309171857774477314,"Vote-by-mail ballots in my home state of FLORIDA begin going out TODAY! Make sure to request yours, fill it out &amp; send it in. Request yours today: https://t.co/xoxgi1vVP2 https://t.co/yMLNTo4jVQ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xoxgi1vVP2', 'expanded_url': 'https://www.myfloridaelections.com/Voting-Elections/Ways-to-Vote/Vote-by-Mail-Absentee-Ballots#request', 'display_url': 'myfloridaelections.com/Voting-Electio…', 'indices': [151, 174]}], 'media': [{'id': 1309171854096117765, 'id_str': '1309171854096117765', 'indices': [175, 198], 'media_url': 'http://pbs.twimg.com/media/Eisc3XFWsAUX2tl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eisc3XFWsAUX2tl.jpg', 'url': 'https://t.co/yMLNTo4jVQ', 'display_url': 'pic.twitter.com/yMLNTo4jVQ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1309171857774477314/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1242, 'h': 958, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 926, 'resize': 'fit'}, 'small': {'w': 680, 'h': 525, 'resize': 'fit'}}}]}",2020-09-24 16:44:28,33876,9818
247,1309169908358545410,"Russian Billionaire wired Hunter Biden 3 1/2 Million Dollars. This on top of all of the other money he received while Joe was V.P. Crooked as can be, but Fake Mainstream Media wants it to just go away!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 16:36:44,165893,53991
248,1309139081796911104,"Sleepy Joe Biden just closed down his campaign for the day (Again). Wants to rest! He is a very LOW ENERGY INDIVIDUAL, and our Country cannot make it in these exciting, but complex and competitive times, with a Low Energy President !!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 14:34:14,166702,37781
249,1309137428897296385,North Carolina looking good! See you later.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 14:27:40,103014,16738
250,1309136619480461315,"Rasmussen Approval Rating: 52%. Republican Party Approval Rating, 95%. Thank you!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 14:24:27,98222,19653
251,1309135887083728903,Florida looking good!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 14:21:32,169855,23309
252,1308983521827000321,LAW &amp; ORDER!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-24 04:16:05,245319,44594
253,1308960421211254785,"Praying for the two police officers that were shot tonight in Louisville, Kentucky. The Federal Government stands behind you and is ready to help. Spoke to @GovAndyBeshear and we are prepared to work together, immediately upon request!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GovAndyBeshear', 'name': 'Governor Andy Beshear', 'id': 1192549822865297409, 'id_str': '1192549822865297409', 'indices': [156, 171]}], 'urls': []}",2020-09-24 02:44:18,195442,42030
254,1308878460434214914,https://t.co/svnfO48imV,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1308823392288677888, 'id_str': '1308823392288677888', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1308823392288677888/img/F-x5oR5yl6vJMi6d.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1308823392288677888/img/F-x5oR5yl6vJMi6d.jpg', 'url': 'https://t.co/svnfO48imV', 'display_url': 'pic.twitter.com/svnfO48imV', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1308878460434214914/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-09-23 21:18:37,80067,22159
255,1308870836821135360,"Congressman Greg Gianforte (@GregForMontana) will be a tremendous Governor of Montana! A successful Businessman, he will Cut your Taxes, Defend your #2A, and protect Montana’s Beautiful Public Lands. Greg has my Complete and Total Endorsement! #MTGOV https://t.co/u5ELP1auuV","{'hashtags': [{'text': '2A', 'indices': [149, 152]}, {'text': 'MTGOV', 'indices': [244, 250]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GregForMontana', 'name': 'Greg Gianforte', 'id': 3420965229, 'id_str': '3420965229', 'indices': [28, 43]}], 'urls': [{'url': 'https://t.co/u5ELP1auuV', 'expanded_url': 'https://secure.winred.com/greg-for-mt/donate', 'display_url': 'secure.winred.com/greg-for-mt/do…', 'indices': [251, 274]}]}",2020-09-23 20:48:19,30928,8611
256,1308870759469776897,"Diana Harshbarger (@DHarshbargerTN1) will be a champion in Congress for the People of Tennessee! She is Strong on Immigration, Jobs, Life and the Second Amendment. Diana has my Complete and Total Endorsement! #TN01 https://t.co/1BPtlfr9DT","{'hashtags': [{'text': 'TN01', 'indices': [209, 214]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DHarshbargerTN1', 'name': 'Diana Harshbarger', 'id': 1237911282440982528, 'id_str': '1237911282440982528', 'indices': [19, 35]}], 'urls': [{'url': 'https://t.co/1BPtlfr9DT', 'expanded_url': 'https://secure.winred.com/diana-for-congress/donate', 'display_url': 'secure.winred.com/diana-for-cong…', 'indices': [215, 238]}]}",2020-09-23 20:48:01,26280,7317
257,1308870688485388292,"Scott Fitzgerald (@FitzgeraldForWI) will be a tremendous Congressman for the State of Wisconsin! He is Strong on Jobs and Life, wants to Lower Your Taxes, and he will always Defend your Second Amendment. Scott has my Complete and Total Endorsement! #WI05 https://t.co/r5p9JdCKWS","{'hashtags': [{'text': 'WI05', 'indices': [249, 254]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FitzgeraldForWI', 'name': 'Scott Fitzgerald', 'id': 1169399788539928576, 'id_str': '1169399788539928576', 'indices': [18, 34]}], 'urls': [{'url': 'https://t.co/r5p9JdCKWS', 'expanded_url': 'https://secure.winred.com/scott-fitzgerald-for-congress/donate', 'display_url': 'secure.winred.com/scott-fitzgera…', 'indices': [255, 278]}]}",2020-09-23 20:47:44,25572,7232
258,1308870605232648202,".@RandyFeenstra will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Build the Wall, and Defend your Second Amendment. Randy has my Complete and Total Endorsement! #IA04 https://t.co/5yMqinfqpg","{'hashtags': [{'text': 'IA04', 'indices': [208, 213]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RandyFeenstra', 'name': 'Randy Feenstra', 'id': 23764160, 'id_str': '23764160', 'indices': [1, 15]}], 'urls': [{'url': 'https://t.co/5yMqinfqpg', 'expanded_url': 'https://secure.winred.com/feenstraforcongress', 'display_url': 'secure.winred.com/feenstraforcon…', 'indices': [214, 237]}]}",2020-09-23 20:47:24,23643,6515
259,1308870520281104385,"Barry Moore (@RepBarryMoore) will be a terrific Congressman for Alabama! An early supporter of our #MAGA agenda, he is Strong on Jobs, Life, the Wall, Law &amp; Order and the Second Amendment. Barry has my Complete and Total Endorsement! #AL02 https://t.co/hlrWU7Drr2","{'hashtags': [{'text': 'MAGA', 'indices': [99, 104]}, {'text': 'AL02', 'indices': [238, 243]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepBarryMoore', 'name': 'Barry Moore', 'id': 74054398, 'id_str': '74054398', 'indices': [13, 27]}], 'urls': [{'url': 'https://t.co/hlrWU7Drr2', 'expanded_url': 'https://secure.winred.com/barrymoore/donate', 'display_url': 'secure.winred.com/barrymoore/don…', 'indices': [244, 267]}]}",2020-09-23 20:47:04,23166,6569
260,1308870438542508032,"We need Jerry Carl (@CarlForAlabama) in Congress for the People of Alabama! He Loves our Veterans, Stands for Law &amp; Order, and is Strong on Jobs and the Second Amendment. Jerry has my Complete and Total Endorsement! #AL01 https://t.co/kBg2DNuEpW","{'hashtags': [{'text': 'AL01', 'indices': [220, 225]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CarlForAlabama', 'name': 'Jerry Carl', 'id': 2237925464, 'id_str': '2237925464', 'indices': [20, 35]}], 'urls': [{'url': 'https://t.co/kBg2DNuEpW', 'expanded_url': 'https://secure.winred.com/jerry-carl-for-congress/donate', 'display_url': 'secure.winred.com/jerry-carl-for…', 'indices': [226, 249]}]}",2020-09-23 20:46:44,21855,6311
261,1308870357638578176,"Tracey Mann (@TraceyMannKS) will be an incredible Congressman for the State of Kansas! He is a Champion for Farmers and Ranchers, and he is Strong on the Border, Law &amp; Order and the Second Amendment! Tracey has my Complete and Total Endorsement! #KS01 https://t.co/W4FxWYFApI","{'hashtags': [{'text': 'KS01', 'indices': [250, 255]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TraceyMannKS', 'name': 'Tracey Mann', 'id': 963463966944059394, 'id_str': '963463966944059394', 'indices': [13, 26]}], 'urls': [{'url': 'https://t.co/W4FxWYFApI', 'expanded_url': 'https://secure.winred.com/traceymannforcongress/donate', 'display_url': 'secure.winred.com/traceymannforc…', 'indices': [256, 279]}]}",2020-09-23 20:46:25,22485,6330
262,1308834836732313606,"We thank God for the blessings we share as citizens of the Greatest Country on earth – and we hope, pray, and work for the day when the people of Cuba can finally reclaim their glorious destiny! https://t.co/GM5KA6DTZW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1308834321998938113, 'id_str': '1308834321998938113', 'indices': [195, 218], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1308834321998938113/pu/img/O86RAZHxF4DpRyo1.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1308834321998938113/pu/img/O86RAZHxF4DpRyo1.jpg', 'url': 'https://t.co/GM5KA6DTZW', 'display_url': 'pic.twitter.com/GM5KA6DTZW', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1308834836732313606/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-09-23 18:25:16,60245,16574
263,1308831937734340609,"I was honored to receive the Endorsement of the Bay of Pigs Veterans Association in 2016, and am honored once again to receive their Official Support and Endorsement in 2020. Thank you very much, I will never let you down! https://t.co/AX5UDwMYcY","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1308831918776094722, 'id_str': '1308831918776094722', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/EinnshVXkAIuWLY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EinnshVXkAIuWLY.jpg', 'url': 'https://t.co/AX5UDwMYcY', 'display_url': 'pic.twitter.com/AX5UDwMYcY', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1308831937734340609/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 351, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 620, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1058, 'resize': 'fit'}}}]}",2020-09-23 18:13:45,60562,14077
